x0000,y0000,x0001,y0001
4.387779004,-136.4005736,4.387779004,-113.666128,
4.388195593,-139.5538244,4.388195593,-124.3895477,
4.388611784,-138.4034563,4.388611784,-131.5376292,
4.389027576,-139.7089847,4.389027576,-130.6665842,
4.38944297,-145.0396205,4.38944297,-130.436278,
4.389857967,-157.3809858,4.389857967,-125.30735,
4.390272568,-134.5546823,4.390272568,-108.4542673,
4.390686773,-123.3344066,4.390686773,-98.68759913,
4.391100584,-122.4352472,4.391100584,-97.92035382,
4.391514001,-132.0906007,4.391514001,-106.3470724,
4.391927025,-146.1160643,4.391927025,-129.942256,
4.392339656,-151.8137565,4.392339656,-144.8862915,
4.392751896,-154.540238,4.392751896,-131.3484932,
4.393163745,-135.1858649,4.393163745,-118.6666364,
4.393575203,-129.5562754,4.393575203,-113.1980949,
4.393986272,-129.330398,4.393986272,-109.5021465,
4.394396953,-129.3735915,4.394396953,-107.0134285,
4.394807245,-133.795378,4.394807245,-110.5511311,
4.39521715,-145.9449918,4.39521715,-124.3588082,
4.395626669,-149.719953,4.395626669,-146.6240289,
4.396035802,-148.0206416,4.396035802,-136.0917852,
4.39644455,-143.0890856,4.39644455,-130.097357,
4.396852913,-149.6538701,4.396852913,-126.7566267,
4.397260893,-136.1716795,4.397260893,-111.0990405,
4.39766849,-125.217711,4.39766849,-100.1848889,
4.398075704,-123.660898,4.398075704,-98.6790887,
4.398482538,-131.0049295,4.398482538,-106.4388834,
4.39888899,-148.6573368,4.39888899,-128.3375709,
4.399295063,-152.283343,4.399295063,-136.3721644,
4.399700756,-158.326223,4.399700756,-137.2844567,
4.40010607,-146.406777,4.40010607,-139.6644377,
4.400511007,-146.7267202,4.400511007,-122.7621744,
4.400915566,-132.5363745,4.400915566,-106.7523803,
4.401319749,-125.7568878,4.401319749,-100.5443982,
4.401723556,-127.885306,4.401723556,-103.0643944,
4.402126988,-137.2990775,4.402126988,-115.5553419,
4.402530046,-150.0258587,4.402530046,-140.3607667,
4.40293273,-140.2387997,4.40293273,-126.9297245,
4.403335041,-134.1020237,4.403335041,-120.8094354,
4.403736979,-137.8402742,4.403736979,-127.2167025,
4.404138546,-145.6773977,4.404138546,-129.6116254,
4.404539742,-135.3400265,4.404539742,-114.231984,
4.404940567,-133.7960086,4.404940567,-111.5495443,
4.405341023,-146.1571009,4.405341023,-118.3205964,
4.40574111,-140.0880546,4.40574111,-126.7237717,
4.406140829,-130.227287,4.406140829,-117.1451355,
4.40654018,-126.77663,4.40654018,-113.2208164,
4.406939165,-131.0366984,4.406939165,-117.3763647,
4.407337783,-142.03209,4.407337783,-125.8605124,
4.407736036,-135.055726,4.407736036,-111.9357456,
4.408133923,-129.6519396,4.408133923,-105.1652907,
4.408531447,-132.1292995,4.408531447,-107.1052329,
4.408928607,-147.2528882,4.408928607,-118.5343207,
4.409325404,-144.9484651,4.409325404,-131.7789529,
4.409721839,-141.8819349,4.409721839,-128.5841577,
4.410117913,-145.4558107,4.410117913,-134.4516478,
4.410513625,-147.4416005,4.410513625,-133.1574999,
4.410908977,-139.2149426,4.410908977,-117.7184974,
4.41130397,-131.5027148,4.41130397,-105.7432329,
4.411698604,-128.8338191,4.411698604,-103.2509747,
4.41209288,-135.6168322,4.41209288,-110.4817647,
4.412486798,-139.6628639,4.412486798,-125.677033,
4.412880358,-143.2523732,4.412880358,-124.5139658,
4.413273563,-148.0354005,4.413273563,-127.5467321,
4.413666412,-142.9221389,4.413666412,-128.4029392,
4.414058906,-143.4339165,4.414058906,-123.6137413,
4.414451045,-135.202985,4.414451045,-111.0584566,
4.414842831,-127.9715135,4.414842831,-104.0086514,
4.415234264,-129.964502,4.415234264,-105.5153953,
4.415625344,-138.4108485,4.415625344,-117.2072512,
4.416016072,-148.7585935,4.416016072,-132.9084704,
4.416406449,-147.4381428,4.416406449,-137.9476812,
4.416796476,-153.0889575,4.416796476,-137.868851,
4.417186152,-153.7701356,4.417186152,-134.4418156,
4.41757548,-145.6285244,4.41757548,-119.0509543,
4.417964458,-131.6006496,4.417964458,-105.4454402,
4.418353089,-127.7551472,4.418353089,-102.2829211,
4.418741372,-129.1241666,4.418741372,-109.1063009,
4.419129308,-127.2285479,4.419129308,-116.9718439,
4.419516898,-130.8945633,4.419516898,-119.2705716,
4.419904142,-140.0488172,4.419904142,-127.2010622,
4.420291041,-145.6110991,4.420291041,-130.6303888,
4.420677596,-150.8335827,4.420677596,-139.1940236,
4.421063808,-139.4090875,4.421063808,-122.6696011,
4.421449676,-140.7462154,4.421449676,-112.7969233,
4.421835201,-141.7697723,4.421835201,-113.0373135,
4.422220385,-152.679546,4.422220385,-123.5290362,
4.422605227,-155.9655402,4.422605227,-144.3359282,
4.422989729,-146.3359524,4.422989729,-137.0265938,
4.42337389,-139.9362001,4.42337389,-135.053289,
4.423757712,-140.8148922,4.423757712,-149.2519012,
4.424141195,-140.6239579,4.424141195,-129.4218937,
4.42452434,-135.248903,4.42452434,-117.7296309,
4.424907147,-134.3533531,4.424907147,-114.2462974,
4.425289616,-138.8778122,4.425289616,-119.8786893,
4.42567175,-139.4907363,4.42567175,-130.3072867,
4.426053547,-144.5600638,4.426053547,-130.0795743,
4.426435009,-148.9712368,4.426435009,-146.0905775,
4.426816136,-148.0586081,4.426816136,-137.7613135,
4.427196929,-145.5521279,4.427196929,-132.363845,
4.427577389,-146.1909206,4.427577389,-116.1980478,
4.427957515,-133.4504829,4.427957515,-106.037158,
4.42833731,-133.0563096,4.42833731,-106.1895249,
4.428716772,-144.6451683,4.428716772,-116.7681814,
4.429095903,-147.0479921,4.429095903,-129.3878336,
4.429474703,-141.3825911,4.429474703,-126.7875511,
4.429853173,-138.9196007,4.429853173,-132.726181,
4.430231314,-142.7300551,4.430231314,-140.8908123,
4.430609125,-139.0183622,4.430609125,-121.4876085,
4.430986609,-125.6959174,4.430986609,-108.6577071,
4.431363764,-121.4854625,4.431363764,-104.7545179,
4.431740592,-126.2616753,4.431740592,-109.406397,
4.432117094,-145.0656196,4.432117094,-124.9980941,
4.432493269,-142.2488772,4.432493269,-131.2643433,
4.432869119,-140.0287977,4.432869119,-143.2596013,
4.433244644,-141.8441294,4.433244644,-138.2211257,
4.433619844,-145.7704612,4.433619844,-133.2765251,
4.433994721,-141.2621738,4.433994721,-115.4707435,
4.434369274,-131.993745,4.434369274,-104.7915045,
4.434743505,-130.8372029,4.434743505,-104.5199551,
4.435117413,-139.5405732,4.435117413,-114.732428,
4.435491,-148.4614083,4.435491,-148.5353917,
4.435864265,-144.6772304,4.435864265,-138.5355488,
4.43623721,-143.2658782,4.43623721,-133.8125664,
4.436609835,-146.1898278,4.436609835,-140.2094498,
4.436982141,-138.4888815,4.436982141,-117.5097357,
4.437354128,-122.3195213,4.437354128,-99.30474914,
4.437725796,-117.0443541,4.437725796,-93.9586332,
4.438097147,-120.2145121,4.438097147,-97.72488559,
4.43846818,-131.2787481,4.43846818,-112.5352542,
4.438838897,-140.1771749,4.438838897,-140.0520952,
4.439209297,-141.2660568,4.439209297,-128.5075613,
4.439579382,-141.4588338,4.439579382,-126.9552019,
4.439949152,-142.4448981,4.439949152,-132.8797811,
4.440318607,-146.2893816,4.440318607,-123.7406158,
4.440687748,-138.2566605,4.440687748,-115.4136918,
4.441056576,-135.9861324,4.441056576,-115.1564642,
4.44142509,-138.85135,4.44142509,-122.1585895,
4.441793292,-140.9378256,4.441793292,-127.75394,
4.442161183,-141.4696203,4.442161183,-125.4012303,
4.442528762,-140.0934083,4.442528762,-122.5965909,
4.44289603,-131.1534316,4.44289603,-117.9116122,
4.443262987,-126.2648677,4.443262987,-113.9451038,
4.443629635,-125.286231,4.443629635,-106.690123,
4.443995974,-125.183643,4.443995974,-102.4475667,
4.444362004,-129.8636356,4.444362004,-106.1980605,
4.444727726,-146.1713448,4.444727726,-122.0061804,
4.44509314,-155.6658239,4.44509314,-136.6348714,
4.445458246,-148.649386,4.445458246,-150.6020095,
4.445823047,-145.8886134,4.445823047,-131.9668312,
4.44618754,-137.9196618,4.44618754,-123.9253031,
4.446551729,-135.0575158,4.446551729,-116.8762902,
4.446915612,-127.7498572,4.446915612,-106.7374148,
4.44727919,-126.2934583,4.44727919,-105.4035242,
4.447642465,-133.9383606,4.447642465,-113.4605733,
4.448005435,-157.0612705,4.448005435,-137.8338007,
4.448368103,-148.7570165,4.448368103,-132.0783419,
4.448730468,-144.2297279,4.448730468,-124.7868868,
4.449092531,-147.2219135,4.449092531,-126.0532836,
4.449454292,-155.342906,4.449454292,-128.1849783,
4.449815753,-130.7152001,4.449815753,-106.3673968,
4.450176912,-123.7081017,4.450176912,-99.92974365,
4.450537772,-126.5163093,4.450537772,-102.6562316,
4.450898332,-139.4004979,4.450898332,-116.5137873,
4.451258593,-147.0099666,4.451258593,-135.7619826,
4.451618555,-141.9724656,4.451618555,-135.2046837,
4.451978219,-147.5330561,4.451978219,-134.304692,
4.452337586,-148.6669187,4.452337586,-131.3516654,
4.452696655,-148.441172,4.452696655,-129.9500931,
4.453055428,-146.1197214,4.453055428,-121.8897073,
4.453413905,-145.1649713,4.453413905,-120.7815822,
4.453772086,-153.1086997,4.453772086,-126.9654729,
4.454129972,-145.6761931,4.454129972,-128.1153381,
4.454487563,-132.0823459,4.454487563,-120.2680158,
4.45484486,-127.9616151,4.45484486,-115.9273025,
4.455201863,-132.5876783,4.455201863,-119.7788313,
4.455558573,-153.5593982,4.455558573,-135.1540502,
4.455914991,-137.2472905,4.455914991,-117.2118341,
4.456271116,-131.3431342,4.456271116,-110.4181844,
4.456626949,-133.4027306,4.456626949,-112.1766648,
4.456982491,-140.0953455,4.456982491,-120.8280862,
4.457337742,-148.8805937,4.457337742,-128.9493893,
4.457692703,-141.0550524,4.457692703,-133.0324388,
4.458047374,-141.1396576,4.458047374,-128.0616313,
4.458401755,-143.7768076,4.458401755,-126.3781105,
4.458755848,-137.4445099,4.458755848,-115.5492268,
4.459109652,-127.2143875,4.459109652,-104.1646028,
4.459463168,-124.5836415,4.459463168,-101.7868489,
4.459816397,-130.8151373,4.459816397,-108.2769941,
4.460169338,-150.7005768,4.460169338,-126.8715828,
4.460521993,-145.6982205,4.460521993,-151.3333085,
4.460874362,-141.6497278,4.460874362,-168.1563804,
4.461226445,-146.6232222,4.461226445,-144.4467562,
4.461578243,-149.3259809,4.461578243,-131.5785267,
4.461929756,-136.1125134,4.461929756,-112.7800276,
4.462280985,-128.2045227,4.462280985,-104.9962703,
4.46263193,-128.9453404,4.46263193,-106.2561566,
4.462982591,-140.25081,4.462982591,-118.2554169,
4.46333297,-179.0243061,4.46333297,-129.6905111,
4.463683067,-160.2580466,4.463683067,-127.412771,
4.464032881,-152.192857,4.464032881,-127.8449301,
4.464382414,-161.7967396,4.464382414,-137.5277289,
4.464731665,-140.7400392,4.464731665,-118.2932968,
4.465080637,-128.1926716,4.465080637,-105.0852784,
4.465429327,-124.7659658,4.465429327,-101.7457203,
4.465777739,-126.3193166,4.465777739,-105.8435586,
4.46612587,-128.3406355,4.46612587,-113.3764441,
4.466473723,-133.3373568,4.466473723,-119.0367516,
4.466821298,-150.7265812,4.466821298,-128.6812267,
4.467168595,-148.2425834,4.467168595,-133.6629864,
4.467515614,-146.3310345,4.467515614,-135.6568193,
4.467862356,-135.3530877,4.467862356,-111.2190177,
4.468208822,-125.5454382,4.468208822,-102.6379687,
4.468555011,-126.5026002,4.468555011,-103.6788689,
4.468900924,-139.0192958,4.468900924,-115.3476165,
4.469246563,-153.2700713,4.469246563,-131.4361099,
4.469591926,-156.9943811,4.469591926,-129.0609632,
4.469937015,-140.5176347,4.469937015,-140.1891041,
4.47028183,-132.8650479,4.47028183,-124.6241486,
4.470626372,-134.3357912,4.470626372,-131.7804614,
4.47097064,-148.0651191,4.47097064,-114.7978734,
4.471314636,-139.5096924,4.471314636,-110.5267434,
4.471658359,-142.1498499,4.471658359,-115.37595,
4.472001811,-145.1234525,4.472001811,-128.0176265,
4.472344991,-149.9773913,4.472344991,-132.3976761,
4.4726879,-149.7390194,4.4726879,-148.190969,
4.473030539,-142.5956351,4.473030539,-139.139753,
4.473372907,-144.3874121,4.473372907,-128.0759643,
4.473715006,-145.2951153,4.473715006,-120.1923796,
4.474056836,-135.2023516,4.474056836,-112.5277864,
4.474398396,-137.443352,4.474398396,-113.0919506,
4.474739689,-163.970829,4.474739689,-125.6664253,
4.475080713,-158.3520406,4.475080713,-132.7848077,
4.47542147,-148.9392638,4.47542147,-140.4516077,
4.475761959,-145.074789,4.475761959,-130.121109,
4.476102182,-148.7475205,4.476102182,-131.5839301,
4.476442139,-144.0117028,4.476442139,-133.0746381,
4.47678183,-131.4943744,4.47678183,-113.1128716,
4.477121255,-127.9014051,4.477121255,-108.2488695,
4.477460415,-132.3653753,4.477460415,-112.4077739,
4.47779931,-142.5020064,4.47779931,-125.2771956,
4.478137941,-146.4549451,4.478137941,-138.7067344,
4.478476309,-158.1901918,4.478476309,-144.9311311,
4.478814413,-148.0437023,4.478814413,-137.5398939,
4.479152254,-147.6878053,4.479152254,-133.8111929,
4.479489832,-134.3889309,4.479489832,-114.8185554,
4.479827148,-125.947715,4.479827148,-104.7700245,
4.480164202,-125.9444856,4.480164202,-104.2679998,
4.480500995,-134.6743394,4.480500995,-112.4988712,
4.480837527,-151.3756502,4.480837527,-127.4859144,
4.481173799,-151.583107,4.481173799,-134.2747897,
4.48150981,-149.4919667,4.48150981,-137.9970235,
4.481845561,-152.905901,4.481845561,-146.1214553,
4.482181053,-145.4537001,4.482181053,-132.8651311,
4.482516287,-135.2333925,4.482516287,-121.8350099,
4.482851261,-132.6947787,4.482851261,-117.9619938,
4.483185978,-138.3510603,4.483185978,-121.5087503,
4.483520436,-153.7025444,4.483520436,-133.4099522,
4.483854637,-151.1142224,4.483854637,-145.5080843,
4.484188582,-143.573645,4.484188582,-140.6837103,
4.484522269,-140.6673315,4.484522269,-131.2592233,
4.484855701,-142.8156813,4.484855701,-129.7425722,
4.485188876,-151.1742959,4.485188876,-127.870889,
4.485521797,-138.1648429,4.485521797,-115.2790354,
4.485854462,-137.3548906,4.485854462,-114.3750235,
4.486186873,-144.1002116,4.486186873,-123.7466297,
4.486519029,-148.7214117,4.486519029,-131.6723626,
4.486850932,-145.3048539,4.486850932,-125.8808211,
4.487182581,-154.5095671,4.487182581,-128.5858852,
4.487513977,-137.6258416,4.487513977,-130.5596698,
4.48784512,-132.5757903,4.48784512,-120.9429183,
4.488176011,-138.5267751,4.488176011,-119.9292456,
4.48850665,-138.8061751,4.48850665,-116.112647,
4.488837038,-146.8831266,4.488837038,-119.3050875,
4.489167174,-143.0535424,4.489167174,-130.292161,
4.48949706,-143.0705082,4.48949706,-156.9675068,
4.489826695,-154.1796064,4.489826695,-145.9340791,
4.490156081,-153.1770084,4.490156081,-148.8138404,
4.490485216,-147.2754118,4.490485216,-139.0287329,
4.490814103,-138.8417258,4.490814103,-115.7725612,
4.49114274,-127.4811139,4.49114274,-104.4913958,
4.491471129,-125.7204373,4.491471129,-102.9886819,
4.49179927,-133.6128823,4.49179927,-110.6712511,
4.492127163,-160.4282696,4.492127163,-132.9009974,
4.492454809,-146.3756004,4.492454809,-138.1653754,
4.492782208,-139.9710404,4.492782208,-140.1972541,
4.49310936,-140.1112353,4.49310936,-131.8019293,
4.493436266,-145.2347851,4.493436266,-127.0504871,
4.493762926,-138.4534256,4.493762926,-114.6101861,
4.494089341,-131.6643107,4.494089341,-109.0611208,
4.49441551,-132.8500492,4.49441551,-112.1997203,
4.494741434,-140.2914594,4.494741434,-125.2857695,
4.495067115,-149.6844233,4.495067115,-131.6600148,
4.495392551,-149.7247562,4.495392551,-131.3203973,
4.495717743,-147.1575108,4.495717743,-163.0882459,
4.496042692,-154.1939752,4.496042692,-131.6028646,
4.496367399,-141.2392746,4.496367399,-120.501713,
4.496691862,-129.1359582,4.496691862,-107.7968845,
4.497016083,-127.7666154,4.497016083,-105.6680866,
4.497340063,-136.0570603,4.497340063,-112.6014843,
4.497663801,-146.0681538,4.497663801,-127.3723156,
4.497987298,-136.6490563,4.497987298,-125.0886455,
4.498310554,-133.9741116,4.498310554,-123.1980865,
4.498633569,-138.9438045,4.498633569,-125.2050316,
4.498956345,-150.3600992,4.498956345,-129.8917314,
4.499278881,-142.5236965,4.499278881,-120.4401534,
4.499601177,-141.6122394,4.499601177,-112.5194131,
4.499923235,-141.2147131,4.499923235,-114.0997002,
4.500245054,-133.1187338,4.500245054,-120.5292347,
4.500566634,-134.6634347,4.500566634,-125.2177064,
4.500887977,-146.3444915,4.500887977,-133.5456912,
4.501209082,-149.5895843,4.501209082,-135.7174202,
4.501529949,-148.0048394,4.501529949,-135.2942077,
4.50185058,-145.0452987,4.50185058,-127.0684083,
4.502170975,-132.5990281,4.502170975,-110.4983431,
4.502491133,-130.3190241,4.502491133,-107.5449015,
4.502811055,-136.0564678,4.502811055,-113.5708106,
4.503130742,-146.9878502,4.503130742,-127.3406494,
4.503450193,-142.6038575,4.503450193,-131.0817515,
4.50376941,-136.935081,4.50376941,-129.8179851,
4.504088393,-137.9022233,4.504088393,-132.5250538,
4.504407141,-148.6723749,4.504407141,-128.5732091,
4.504725655,-142.6867852,4.504725655,-117.9638737,
4.505043936,-136.8911124,4.505043936,-112.099594,
4.505361984,-141.4903472,4.505361984,-114.2651618,
4.5056798,-152.773934,4.5056798,-125.852457,
4.505997382,-156.4800339,4.505997382,-130.4506373,
4.506314733,-151.9212006,4.506314733,-134.3616751,
4.506631852,-155.1488255,4.506631852,-135.0634012,
4.50694874,-150.5500876,4.50694874,-133.4053393,
4.507265396,-143.6488469,4.507265396,-125.9931079,
4.507581822,-137.2073367,4.507581822,-118.418504,
4.507898018,-137.00553,4.507898018,-116.5937164,
4.508213983,-137.936863,4.508213983,-121.0961285,
4.508529719,-139.5630948,4.508529719,-126.8531996,
4.508845225,-142.5513872,4.508845225,-128.349187,
4.509160503,-152.5157767,4.509160503,-130.9034963,
4.509475551,-149.6452913,4.509475551,-132.0227368,
4.509790371,-145.3793724,4.509790371,-127.5666107,
4.510104964,-135.4015231,4.510104964,-114.8851472,
4.510419328,-128.1777514,4.510419328,-107.2229096,
4.510733465,-130.1695452,4.510733465,-108.2361836,
4.511047375,-141.3876828,4.511047375,-118.6120932,
4.511361058,-142.6236156,4.511361058,-137.733832,
4.511674515,-144.5413377,4.511674515,-142.5615026,
4.511987746,-144.6126229,4.511987746,-145.1649812,
4.512300751,-145.6132713,4.512300751,-139.907659,
4.512613531,-150.7701666,4.512613531,-122.9885798,
4.512926085,-130.8826499,4.512926085,-108.8221888,
4.513238415,-127.2438147,4.513238415,-104.9136204,
4.51355052,-132.8291329,4.51355052,-110.0380853,
4.513862401,-147.6523584,4.513862401,-126.7917666,
4.514174059,-141.4557446,4.514174059,-134.4105371,
4.514485493,-137.255113,4.514485493,-128.5317662,
4.514796703,-142.2171254,4.514796703,-129.722974,
4.515107691,-147.9431714,4.515107691,-131.5365475,
4.515418456,-142.4595736,4.515418456,-114.7414376,
4.515729,-128.6108487,4.515729,-105.6098833,
4.516039321,-128.1787537,4.516039321,-106.0608177,
4.51634942,-136.7435781,4.51634942,-116.9365644,
4.516659299,-155.9506573,4.516659299,-131.9311348,
4.516968956,-153.0029066,4.516968956,-133.8290656,
4.517278393,-150.9089414,4.517278393,-156.4066197,
4.517587609,-161.8487423,4.517587609,-147.4000018,
4.517896606,-158.9220988,4.517896606,-140.7278224,
4.518205383,-141.2761905,4.518205383,-119.0865036,
4.51851394,-135.0541184,4.51851394,-113.7977118,
4.518822278,-136.5799,4.518822278,-117.414925,
4.519130398,-143.33187,4.519130398,-130.2457106,
4.519438299,-143.4541291,4.519438299,-137.286389,
4.519745982,-142.1402193,4.519745982,-133.8593192,
4.520053447,-144.3718022,4.520053447,-130.8484162,
4.520360695,-152.0785953,4.520360695,-133.5405426,
4.520667725,-146.3548281,4.520667725,-124.2456301,
4.520974538,-134.2760536,4.520974538,-113.6100801,
4.521281135,-131.4428069,4.521281135,-112.8828539,
4.521587516,-135.6043607,4.521587516,-120.5476406,
4.521893681,-146.0631486,4.521893681,-139.3348693,
4.522199629,-151.7248637,4.522199629,-140.4990018,
4.522505363,-158.314592,4.522505363,-139.2207581,
4.522810881,-152.3343457,4.522810881,-138.1602186,
4.523116185,-146.8857736,4.523116185,-125.982708,
4.523421274,-130.7203611,4.523421274,-110.6305285,
4.523726149,-124.9504197,4.523726149,-105.3556124,
4.524030811,-128.9030152,4.524030811,-109.0476474,
4.524335258,-143.8850109,4.524335258,-124.3815124,
4.524639493,-146.3809308,4.524639493,-135.0778707,
4.524943514,-144.0539401,4.524943514,-133.6530628,
4.525247323,-148.7822142,4.525247323,-131.3166324,
4.525550919,-148.4045404,4.525550919,-133.9702084,
4.525854303,-144.6442831,4.525854303,-133.2404186,
4.526157475,-137.6205093,4.526157475,-117.5834977,
4.526460436,-137.2078757,4.526460436,-115.7189598,
4.526763186,-152.6203801,4.526763186,-122.7770377,
4.527065725,-146.2732659,4.527065725,-133.5329829,
4.527368053,-145.887628,4.527368053,-132.4240919,
4.527670171,-149.9069958,4.527670171,-130.0184869,
4.527972079,-141.8884591,4.527972079,-127.7267301,
4.528273777,-137.4791111,4.528273777,-130.4097013,
4.528575266,-134.806106,4.528575266,-111.9513908,
4.528876545,-125.5513774,4.528876545,-105.1541838,
4.529177616,-128.2664604,4.529177616,-108.2252506,
4.529478478,-137.9706967,4.529478478,-121.6240609,
4.529779132,-141.4518684,4.529779132,-136.6098493,
4.530079578,-143.9853844,4.530079578,-133.6571711,
4.530379816,-144.6194909,4.530379816,-139.8372913,
4.530679847,-150.0350497,4.530679847,-136.6641949,
4.530979671,-163.2442234,4.530979671,-124.6970083,
4.531279287,-143.4257391,4.531279287,-114.6451179,
4.531578698,-138.2284378,4.531578698,-112.9309387,
4.531877901,-140.8332189,4.531877901,-118.8454409,
4.532176899,-144.1111913,4.532176899,-127.0650598,
4.532475692,-146.0075769,4.532475692,-130.1336483,
4.532774278,-150.4566456,4.532774278,-133.8870164,
4.53307266,-157.1124464,4.53307266,-140.0273211,
4.533370837,-146.2337616,4.533370837,-133.1955581,
4.533668809,-139.2133853,4.533668809,-119.046316,
4.533966577,-135.0837933,4.533966577,-113.0288432,
4.534264141,-139.7409166,4.534264141,-115.197422,
4.534561501,-153.7548532,4.534561501,-124.0043752,
4.534858658,-147.9607696,4.534858658,-126.5373908,
4.535155611,-144.684405,4.535155611,-128.1868833,
4.535452362,-145.1914514,4.535452362,-145.3219455,
4.53574891,-144.3293621,4.53574891,-132.8166271,
4.536045255,-135.3996457,4.536045255,-116.5242168,
4.536341399,-125.3546688,4.536341399,-104.951438,
4.536637341,-123.7896149,4.536637341,-102.9039049,
4.536933081,-131.7418952,4.536933081,-110.3263149,
4.53722862,-160.8575646,4.53722862,-143.8753868,
4.537523958,-137.9016218,4.537523958,-124.7594262,
4.537819095,-131.4663935,4.537819095,-121.2897928,
4.538114032,-132.8658448,4.538114032,-124.1940784,
4.538408769,-138.6540166,4.538408769,-129.8628964,
4.538703305,-138.9888374,4.538703305,-119.3250589,
4.538997643,-133.4397106,4.538997643,-113.2448062,
4.53929178,-135.6314752,4.53929178,-116.3248315,
4.539585719,-145.7966089,4.539585719,-136.966381,
4.539879459,-155.4563926,4.539879459,-137.4819366,
4.540173,-147.7292713,4.540173,-139.3619265,
4.540466344,-146.1814471,4.540466344,-131.2608938,
4.540759489,-156.7042862,4.540759489,-133.1765206,
4.541052436,-141.147203,4.541052436,-124.0816164,
4.541345186,-129.0377658,4.541345186,-110.1767047,
4.541637739,-125.5290077,4.541637739,-106.8789824,
4.541930094,-129.7218606,4.541930094,-111.6446059,
4.542222254,-145.6293808,4.542222254,-122.9350388,
4.542514216,-141.1035013,4.542514216,-128.2904283,
4.542805983,-139.4044357,4.542805983,-135.4026819,
4.543097553,-146.2970949,4.543097553,-149.9854875,
4.543388929,-160.1450738,4.543388929,-138.1466077,
4.543680108,-142.4624048,4.543680108,-118.3567129,
4.543971093,-134.0088723,4.543971093,-110.6738618,
4.544261883,-134.4689848,4.544261883,-112.3206141,
4.544552478,-138.7417866,4.544552478,-123.9329628,
4.544842879,-141.5895593,4.544842879,-134.2091966,
4.545133085,-158.9699545,4.545133085,-134.4330703,
4.545423098,-148.4896509,4.545423098,-134.022614,
4.545712918,-154.8782819,4.545712918,-132.8320375,
4.546002544,-144.7733631,4.546002544,-131.4102078,
4.546291977,-132.5526347,4.546291977,-112.1444996,
4.546581218,-129.0371374,4.546581218,-108.3536857,
4.546870266,-136.2397987,4.546870266,-115.4087662,
4.547159121,-132.6884066,4.547159121,-123.9415651,
4.547447785,-136.1436685,4.547447785,-124.6367284,
4.547736257,-141.4249434,4.547736257,-140.8051989,
4.548024537,-133.4866985,4.548024537,-126.8201149,
4.548312627,-131.5746228,4.548312627,-122.1390974,
4.548600525,-136.3150118,4.548600525,-124.7151292,
4.548888232,-141.655497,4.548888232,-119.9576209,
4.549175749,-144.8906167,4.549175749,-121.6494228,
4.549463076,-151.4477014,4.549463076,-129.9933023,
4.549750213,-152.9692696,4.549750213,-134.7233174,
4.55003716,-146.5669207,4.55003716,-144.8543718,
4.550323918,-141.464314,4.550323918,-132.3120434,
4.550610486,-143.5055068,4.550610486,-130.9344439,
4.550896866,-143.1442375,4.550896866,-122.7905264,
4.551183057,-133.412746,4.551183057,-110.1021625,
4.551469059,-129.5541617,4.551469059,-106.3308004,
4.551754873,-132.9988206,4.551754873,-111.4412972,
4.552040499,-140.9703795,4.552040499,-129.3921595,
4.552325938,-143.7946591,4.552325938,-130.2589439,
4.552611188,-145.0973192,4.552611188,-129.9170509,
4.552896252,-147.0283552,4.552896252,-133.2456547,
4.553181129,-151.126623,4.553181129,-133.9108591,
4.553465819,-140.796058,4.553465819,-124.6727043,
4.553750322,-133.7047845,4.553750322,-115.7994712,
4.554034639,-133.9452554,4.554034639,-115.7905413,
4.55431877,-143.2757147,4.55431877,-124.890915,
4.554602716,-142.7789129,4.554602716,-128.0314033,
4.554886476,-140.3784511,4.554886476,-131.7758242,
4.55517005,-142.2165724,4.55517005,-147.2692167,
4.55545344,-141.7367593,4.55545344,-135.8305737,
4.555736645,-142.1225918,4.555736645,-123.601393,
4.556019665,-130.5826821,4.556019665,-109.131575,
4.556302501,-125.3383693,4.556302501,-104.6543468,
4.556585153,-128.8720637,4.556585153,-109.2428778,
4.556867621,-139.0043581,4.556867621,-125.5802675,
4.557149905,-141.3085973,4.557149905,-141.1919561,
4.557432006,-138.9775735,4.557432006,-134.2846656,
4.557713924,-140.4341544,4.557713924,-137.0106602,
4.557995659,-145.5925452,4.557995659,-146.360888,
4.558277211,-150.4567269,4.558277211,-128.2304601,
4.558558581,-139.0828915,4.558558581,-119.7386449,
4.558839769,-140.8890967,4.558839769,-120.0422571,
4.559120775,-144.5668653,4.559120775,-130.6123966,
4.559401599,-144.1490723,4.559401599,-130.4879641,
4.559682241,-163.4376795,4.559682241,-124.9535271,
4.559962703,-157.6876091,4.559962703,-124.7974121,
4.560242983,-150.1450869,4.560242983,-129.3412995,
4.560523083,-155.0370795,4.560523083,-136.1510215,
4.560803002,-135.8007088,4.560803002,-128.3774349,
4.561082741,-131.6697099,4.561082741,-124.4640328,
4.5613623,-136.0253596,4.5613623,-128.7005726,
4.561641678,-155.2594451,4.561641678,-136.6139381,
4.561920878,-148.159788,4.561920878,-136.9548481,
4.562199898,-155.8709612,4.562199898,-135.6008974,
4.562478738,-152.522518,4.562478738,-140.6115899,
4.5627574,-144.7117782,4.5627574,-143.5362791,
4.563035883,-142.41262,4.563035883,-121.6549794,
4.563314188,-131.6969882,4.563314188,-110.5597988,
4.563592315,-129.5565152,4.563592315,-109.7828028,
